Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2013,51.15 Mental and social health services and allied professions,2,"$43,700", 60 
Overall (All Graduates),2005,51.18 Ophthalmic and optometric support services and allied professions,2,"$42,300", 40 
Overall (All Graduates),2006,51.18 Ophthalmic and optometric support services and allied professions,2,"$46,200", 50 
Overall (All Graduates),2007,51.18 Ophthalmic and optometric support services and allied professions,2,n/a, n/a 
Overall (All Graduates),2008,51.18 Ophthalmic and optometric support services and allied professions,2,"$45,200", 90 
Overall (All Graduates),2009,51.18 Ophthalmic and optometric support services and allied professions,2,"$46,200", 120 
Overall (All Graduates),2010,51.18 Ophthalmic and optometric support services and allied professions,2,"$44,900", 120 
Overall (All Graduates),2011,51.18 Ophthalmic and optometric support services and allied professions,2,"$41,700", 110 
Overall (All Graduates),2012,51.18 Ophthalmic and optometric support services and allied professions,2,"$44,100", 60 
Overall (All Graduates),2013,51.18 Ophthalmic and optometric support services and allied professions,2,"$44,700", 80 
Overall (All Graduates),2005,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$104,500", 80 
Overall (All Graduates),2006,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$104,700", 100 
Overall (All Graduates),2007,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$106,600", 100 
Overall (All Graduates),2008,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$106,700", 100 
Overall (All Graduates),2009,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$104,000", 110 
Overall (All Graduates),2010,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$107,800", 110 
Overall (All Graduates),2011,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$108,300", 120 
Overall (All Graduates),2012,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$106,600", 110 
Overall (All Graduates),2013,"51.20 Pharmacy, pharmaceutical sciences and administration",2,"$102,800", 90 
Overall (All Graduates),2005,51.22 Public health,2,"$72,900", 40 
Overall (All Graduates),2006,51.22 Public health,2,"$71,100", 50 
Overall (All Graduates),2007,51.22 Public health,2,"$78,600", 60 
Overall (All Graduates),2008,51.22 Public health,2,"$79,400", 70 
Overall (All Graduates),2009,51.22 Public health,2,"$78,300", 60 
Overall (All Graduates),2010,51.22 Public health,2,"$80,700", 70 
Overall (All Graduates),2011,51.22 Public health,2,"$72,400", 80 
Overall (All Graduates),2012,51.22 Public health,2,"$73,700", 90 
Overall (All Graduates),2013,51.22 Public health,2,"$72,200", 80 
Overall (All Graduates),2005,51.23 Rehabilitation and therapeutic professions,2,"$66,200", 100 
Overall (All Graduates),2006,51.23 Rehabilitation and therapeutic professions,2,"$64,600", 130 
Overall (All Graduates),2007,51.23 Rehabilitation and therapeutic professions,2,"$70,600", 130 
Overall (All Graduates),2008,51.23 Rehabilitation and therapeutic professions,2,"$75,100", 140 
Overall (All Graduates),2009,51.23 Rehabilitation and therapeutic professions,2,"$72,300", 70 
Overall (All Graduates),2010,51.23 Rehabilitation and therapeutic professions,2,"$68,300", 110 
Overall (All Graduates),2011,51.23 Rehabilitation and therapeutic professions,2,"$73,800", 130 
Overall (All Graduates),2012,51.23 Rehabilitation and therapeutic professions,2,"$73,300", 140 
Overall (All Graduates),2013,51.23 Rehabilitation and therapeutic professions,2,"$71,700", 130 
Overall (All Graduates),2005,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2006,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2007,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2008,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2009,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2010,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2011,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2012,51.24 Veterinary medicine (DVM),2,"$88,100", 20 
Overall (All Graduates),2013,51.24 Veterinary medicine (DVM),2,n/a, n/a 
Overall (All Graduates),2005,51.26 Health aides/attendants/orderlies,2,"$28,200", 400 
Overall (All Graduates),2006,51.26 Health aides/attendants/orderlies,2,"$33,000", 580 
Overall (All Graduates),2007,51.26 Health aides/attendants/orderlies,2,"$35,800", 550 
Overall (All Graduates),2008,51.26 Health aides/attendants/orderlies,2,"$35,900", 510 
Overall (All Graduates),2009,51.26 Health aides/attendants/orderlies,2,"$35,700", 720 
Overall (All Graduates),2010,51.26 Health aides/attendants/orderlies,2,"$35,400", 580 
Overall (All Graduates),2011,51.26 Health aides/attendants/orderlies,2,"$40,900", 710 
Overall (All Graduates),2012,51.26 Health aides/attendants/orderlies,2,"$36,600"," 1,120 "
Overall (All Graduates),2013,51.26 Health aides/attendants/orderlies,2,"$33,500", 850 
Overall (All Graduates),2005,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2006,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2007,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2008,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2009,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2010,51.35 Somatic bodywork and related therapeutic services,2,n/a, n/a 
Overall (All Graduates),2011,51.35 Somatic bodywork and related therapeutic services,2,"$28,400", 30 
Overall (All Graduates),2012,51.35 Somatic bodywork and related therapeutic services,2,"$24,300", 30 
Overall (All Graduates),2013,51.35 Somatic bodywork and related therapeutic services,2,"$38,500", 20 
Overall (All Graduates),2005,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$73,600"," 1,070 "
Overall (All Graduates),2006,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$76,900"," 1,330 "
Overall (All Graduates),2007,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$79,200"," 1,420 "
Overall (All Graduates),2008,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$79,400"," 1,420 "
Overall (All Graduates),2009,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$78,000"," 1,520 "
Overall (All Graduates),2010,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$80,700"," 1,480 "
Overall (All Graduates),2011,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$78,300"," 1,720 "
Overall (All Graduates),2012,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$79,700"," 1,860 "
Overall (All Graduates),2013,"51.38 Registered nursing, nursing administration, nursing research and clinical nursing",2,"$78,300"," 1,810 "
Overall (All Graduates),2005,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$43,500", 420 
Overall (All Graduates),2006,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$45,700", 410 
Overall (All Graduates),2007,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$47,800", 410 
Overall (All Graduates),2008,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$48,600", 310 
Overall (All Graduates),2009,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$50,000", 460 
Overall (All Graduates),2010,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$50,000", 510 
Overall (All Graduates),2011,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$49,700", 640 
Overall (All Graduates),2012,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$49,500", 650 
Overall (All Graduates),2013,"51.39 Practical nursing, vocational nursing and nursing assistants",2,"$49,000", 640 
Overall (All Graduates),2005,"52.01 Business/commerce, general",2,"$40,900", 30 
Overall (All Graduates),2006,"52.01 Business/commerce, general",2,"$66,000", 230 
Overall (All Graduates),2007,"52.01 Business/commerce, general",2,"$61,100", 300 
Overall (All Graduates),2008,"52.01 Business/commerce, general",2,"$65,100", 300 
Overall (All Graduates),2009,"52.01 Business/commerce, general",2,"$57,600", 290 
Overall (All Graduates),2010,"52.01 Business/commerce, general",2,"$63,000", 330 
Overall (All Graduates),2011,"52.01 Business/commerce, general",2,"$62,500", 450 
Overall (All Graduates),2012,"52.01 Business/commerce, general",2,"$57,500", 400 
Overall (All Graduates),2013,"52.01 Business/commerce, general",2,"$60,500", 390 
Overall (All Graduates),2005,"52.02 Business administration, management and operations",2,"$58,800", 840 
Overall (All Graduates),2006,"52.02 Business administration, management and operations",2,"$60,700", 980 
Overall (All Graduates),2007,"52.02 Business administration, management and operations",2,"$58,600", 790 
Overall (All Graduates),2008,"52.02 Business administration, management and operations",2,"$57,900", 740 
Overall (All Graduates),2009,"52.02 Business administration, management and operations",2,"$53,600", 730 
Overall (All Graduates),2010,"52.02 Business administration, management and operations",2,"$58,400", 790 
Overall (All Graduates),2011,"52.02 Business administration, management and operations",2,"$61,500", 980 
Overall (All Graduates),2012,"52.02 Business administration, management and operations",2,"$61,200"," 1,110 "
Overall (All Graduates),2013,"52.02 Business administration, management and operations",2,"$63,000"," 1,180 "
Overall (All Graduates),2005,52.03 Accounting and related services,2,"$55,800", 970 
Overall (All Graduates),2006,52.03 Accounting and related services,2,"$53,400", 710 
Overall (All Graduates),2007,52.03 Accounting and related services,2,"$48,300", 660 
Overall (All Graduates),2008,52.03 Accounting and related services,2,"$49,300", 700 
Overall (All Graduates),2009,52.03 Accounting and related services,2,"$48,400", 690 
Overall (All Graduates),2010,52.03 Accounting and related services,2,"$49,300", 790 
Overall (All Graduates),2011,52.03 Accounting and related services,2,"$48,500", 780 
Overall (All Graduates),2012,52.03 Accounting and related services,2,"$50,600", 790 
Overall (All Graduates),2013,52.03 Accounting and related services,2,"$52,300", 720 
Overall (All Graduates),2005,52.04 Business operations support and assistant services,2,"$37,700", 370 
Overall (All Graduates),2006,52.04 Business operations support and assistant services,2,"$37,500", 340 
Overall (All Graduates),2007,52.04 Business operations support and assistant services,2,"$34,500", 340 
Overall (All Graduates),2008,52.04 Business operations support and assistant services,2,"$35,800", 280 
Overall (All Graduates),2009,52.04 Business operations support and assistant services,2,"$35,300", 260 
Overall (All Graduates),2010,52.04 Business operations support and assistant services,2,"$36,100", 240 
Overall (All Graduates),2011,52.04 Business operations support and assistant services,2,"$41,800", 340 
Overall (All Graduates),2012,52.04 Business operations support and assistant services,2,"$40,200", 430 
Overall (All Graduates),2013,52.04 Business operations support and assistant services,2,"$38,600", 430 
Overall (All Graduates),2005,52.06 Business/managerial economics,2,"$57,100", 30 
Overall (All Graduates),2006,52.06 Business/managerial economics,2,"$48,000", 20 
Overall (All Graduates),2007,52.06 Business/managerial economics,2,"$50,900", 30 
Overall (All Graduates),2008,52.06 Business/managerial economics,2,"$52,900", 20 
Overall (All Graduates),2009,52.06 Business/managerial economics,2,"$40,800", 40 
Overall (All Graduates),2010,52.06 Business/managerial economics,2,"$46,800", 20 
Overall (All Graduates),2011,52.06 Business/managerial economics,2,"$59,900", 20 
Overall (All Graduates),2012,52.06 Business/managerial economics,2,"$61,700", 30 
Overall (All Graduates),2013,52.06 Business/managerial economics,2,"$49,300", 20 
Overall (All Graduates),2005,52.07 Entrepreneurial and small business operations,2,"$50,500", 30 
Overall (All Graduates),2006,52.07 Entrepreneurial and small business operations,2,"$49,300", 40 
Overall (All Graduates),2007,52.07 Entrepreneurial and small business operations,2,"$44,400", 30 
Overall (All Graduates),2008,52.07 Entrepreneurial and small business operations,2,"$36,200", 40 
Overall (All Graduates),2009,52.07 Entrepreneurial and small business operations,2,n/a, n/a 
Overall (All Graduates),2010,52.07 Entrepreneurial and small business operations,2,n/a, n/a 
Overall (All Graduates),2011,52.07 Entrepreneurial and small business operations,2,n/a, n/a 
Overall (All Graduates),2012,52.07 Entrepreneurial and small business operations,2,n/a, n/a 
Overall (All Graduates),2013,52.07 Entrepreneurial and small business operations,2,n/a, n/a 
Overall (All Graduates),2005,52.08 Finance and financial management services,2,"$51,300", 220 
Overall (All Graduates),2006,52.08 Finance and financial management services,2,"$51,100", 310 
Overall (All Graduates),2007,52.08 Finance and financial management services,2,"$47,100", 290 
Overall (All Graduates),2008,52.08 Finance and financial management services,2,"$50,300", 310 
Overall (All Graduates),2009,52.08 Finance and financial management services,2,"$52,400", 290 
Overall (All Graduates),2010,52.08 Finance and financial management services,2,"$51,000", 280 
Overall (All Graduates),2011,52.08 Finance and financial management services,2,"$48,700", 260 
Overall (All Graduates),2012,52.08 Finance and financial management services,2,"$52,700", 210 
Overall (All Graduates),2013,52.08 Finance and financial management services,2,"$50,500", 210 
Overall (All Graduates),2005,52.09 Hospitality administration/management,2,"$34,600", 100 
Overall (All Graduates),2006,52.09 Hospitality administration/management,2,"$39,300", 90 
Overall (All Graduates),2007,52.09 Hospitality administration/management,2,"$39,700", 100 
Overall (All Graduates),2008,52.09 Hospitality administration/management,2,"$34,200", 70 
Overall (All Graduates),2009,52.09 Hospitality administration/management,2,"$39,300", 80 
Overall (All Graduates),2010,52.09 Hospitality administration/management,2,"$37,800", 60 
