Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2012,01.05 Agricultural and domestic animal services,1,n/a,n/a
Overall (All Graduates),2013,01.05 Agricultural and domestic animal services,1,n/a,n/a
Overall (All Graduates),2014,01.05 Agricultural and domestic animal services,1,n/a,n/a
Overall (All Graduates),2005,01.06 Applied horticulture/horticultural business services,1,"$32,800", 80 
Overall (All Graduates),2006,01.06 Applied horticulture/horticultural business services,1,"$33,400", 70 
Overall (All Graduates),2007,01.06 Applied horticulture/horticultural business services,1,"$36,600", 70 
Overall (All Graduates),2008,01.06 Applied horticulture/horticultural business services,1,"$30,900", 40 
Overall (All Graduates),2009,01.06 Applied horticulture/horticultural business services,1,"$36,500", 30 
Overall (All Graduates),2010,01.06 Applied horticulture/horticultural business services,1,"$32,000", 30 
Overall (All Graduates),2011,01.06 Applied horticulture/horticultural business services,1,"$38,100", 20 
Overall (All Graduates),2012,01.06 Applied horticulture/horticultural business services,1,"$32,700", 30 
Overall (All Graduates),2013,01.06 Applied horticulture/horticultural business services,1,"$40,400", 40 
Overall (All Graduates),2014,01.06 Applied horticulture/horticultural business services,1,"$43,900", 40 
Overall (All Graduates),2005,01.09 Animal sciences,1,n/a,n/a
Overall (All Graduates),2006,01.09 Animal sciences,1,n/a,n/a
Overall (All Graduates),2007,01.09 Animal sciences,1,"$47,500", 20 
Overall (All Graduates),2008,01.09 Animal sciences,1,n/a,n/a
Overall (All Graduates),2009,01.09 Animal sciences,1,n/a,n/a
Overall (All Graduates),2010,01.09 Animal sciences,1,"$33,000", 20 
Overall (All Graduates),2011,01.09 Animal sciences,1,n/a,n/a
Overall (All Graduates),2012,01.09 Animal sciences,1,"$43,200", 30 
Overall (All Graduates),2013,01.09 Animal sciences,1,"$39,400", 30 
Overall (All Graduates),2014,01.09 Animal sciences,1,"$29,500", 40 
Overall (All Graduates),2005,03.01 Natural resources conservation and research,1,"$51,400", 110 
Overall (All Graduates),2006,03.01 Natural resources conservation and research,1,"$46,700", 120 
Overall (All Graduates),2007,03.01 Natural resources conservation and research,1,"$49,900", 100 
Overall (All Graduates),2008,03.01 Natural resources conservation and research,1,"$48,000", 140 
Overall (All Graduates),2009,03.01 Natural resources conservation and research,1,"$43,600", 110 
Overall (All Graduates),2010,03.01 Natural resources conservation and research,1,"$46,900", 130 
Overall (All Graduates),2011,03.01 Natural resources conservation and research,1,"$54,800", 130 
Overall (All Graduates),2012,03.01 Natural resources conservation and research,1,"$50,700", 130 
Overall (All Graduates),2013,03.01 Natural resources conservation and research,1,"$51,000", 140 
Overall (All Graduates),2014,03.01 Natural resources conservation and research,1,"$47,900", 140 
Overall (All Graduates),2005,03.02 Natural resources management and policy,1,"$50,400", 120 
Overall (All Graduates),2006,03.02 Natural resources management and policy,1,"$51,400", 110 
Overall (All Graduates),2007,03.02 Natural resources management and policy,1,"$50,700", 130 
Overall (All Graduates),2008,03.02 Natural resources management and policy,1,"$53,900", 120 
Overall (All Graduates),2009,03.02 Natural resources management and policy,1,"$52,800", 130 
Overall (All Graduates),2010,03.02 Natural resources management and policy,1,"$52,000", 120 
Overall (All Graduates),2011,03.02 Natural resources management and policy,1,"$55,500", 90 
Overall (All Graduates),2012,03.02 Natural resources management and policy,1,"$50,800", 110 
Overall (All Graduates),2013,03.02 Natural resources management and policy,1,"$58,500", 100 
Overall (All Graduates),2014,03.02 Natural resources management and policy,1,"$55,200", 100 
Overall (All Graduates),2005,03.05 Forestry,1,"$52,600", 40 
Overall (All Graduates),2006,03.05 Forestry,1,"$57,700", 40 
Overall (All Graduates),2007,03.05 Forestry,1,"$52,600", 40 
Overall (All Graduates),2008,03.05 Forestry,1,"$39,000", 30 
Overall (All Graduates),2009,03.05 Forestry,1,"$54,700", 40 
Overall (All Graduates),2010,03.05 Forestry,1,"$48,000", 30 
Overall (All Graduates),2011,03.05 Forestry,1,"$56,800", 30 
Overall (All Graduates),2012,03.05 Forestry,1,"$54,400", 20 
Overall (All Graduates),2013,03.05 Forestry,1,"$53,400", 20 
Overall (All Graduates),2014,03.05 Forestry,1,"$54,100", 30 
Overall (All Graduates),2005,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2006,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2007,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2008,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2009,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2010,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,n/a,n/a
Overall (All Graduates),2011,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,"$52,700", 50 
Overall (All Graduates),2012,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,"$51,400", 40 
Overall (All Graduates),2013,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,"$53,200", 20 
Overall (All Graduates),2014,"04.02 Architecture (BArch, BA, BS, BSc, MArch, MA, MS, MSc, PhD)",1,"$51,700", 30 
Overall (All Graduates),2005,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2006,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2007,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2008,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2009,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2010,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2011,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2012,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2013,"04.03 City/urban, community and regional planning",1,n/a,n/a
Overall (All Graduates),2014,"04.03 City/urban, community and regional planning",1,"$60,900", 30 
Overall (All Graduates),2005,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2006,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2007,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2008,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2009,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2010,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2011,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2012,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2013,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,"$49,500", 30 
Overall (All Graduates),2014,"04.06 Landscape architecture (BS, BSc, BSLA, BLA, MSLA, MLA, PhD)",1,n/a,n/a
Overall (All Graduates),2005,04.09 Architectural sciences and technology,1,"$44,600", 80 
Overall (All Graduates),2006,04.09 Architectural sciences and technology,1,"$44,300", 90 
Overall (All Graduates),2007,04.09 Architectural sciences and technology,1,"$45,800", 100 
Overall (All Graduates),2008,04.09 Architectural sciences and technology,1,"$45,500", 120 
Overall (All Graduates),2009,04.09 Architectural sciences and technology,1,"$41,700", 100 
Overall (All Graduates),2010,04.09 Architectural sciences and technology,1,"$41,400", 130 
Overall (All Graduates),2011,04.09 Architectural sciences and technology,1,"$46,500", 110 
Overall (All Graduates),2012,04.09 Architectural sciences and technology,1,"$45,600", 140 
Overall (All Graduates),2013,04.09 Architectural sciences and technology,1,"$45,600", 140 
Overall (All Graduates),2014,04.09 Architectural sciences and technology,1,"$45,100", 130 
Overall (All Graduates),2005,05.01 Area studies,1,"$28,600", 20 
Overall (All Graduates),2006,05.01 Area studies,1,"$28,800", 30 
Overall (All Graduates),2007,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2008,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2009,05.01 Area studies,1,"$25,200", 20 
Overall (All Graduates),2010,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2011,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2012,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2013,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2014,05.01 Area studies,1,n/a,n/a
Overall (All Graduates),2005,"05.02 Ethnic, cultural minority, gender, and group studies",1,n/a,n/a
Overall (All Graduates),2006,"05.02 Ethnic, cultural minority, gender, and group studies",1,"$42,500", 20 
Overall (All Graduates),2007,"05.02 Ethnic, cultural minority, gender, and group studies",1,n/a,n/a
Overall (All Graduates),2008,"05.02 Ethnic, cultural minority, gender, and group studies",1,"$42,000", 20 
Overall (All Graduates),2009,"05.02 Ethnic, cultural minority, gender, and group studies",1,"$39,700", 30 
Overall (All Graduates),2010,"05.02 Ethnic, cultural minority, gender, and group studies",1,"$31,500", 30 
Overall (All Graduates),2011,"05.02 Ethnic, cultural minority, gender, and group studies",1,"$29,700", 20 
Overall (All Graduates),2012,"05.02 Ethnic, cultural minority, gender, and group studies",1,n/a,n/a
Overall (All Graduates),2013,"05.02 Ethnic, cultural minority, gender, and group studies",1,n/a,n/a
Overall (All Graduates),2014,"05.02 Ethnic, cultural minority, gender, and group studies",1,n/a,n/a
Overall (All Graduates),2005,09.01 Communication and media studies,1,"$40,000", 70 
Overall (All Graduates),2006,09.01 Communication and media studies,1,"$41,800", 80 
Overall (All Graduates),2007,09.01 Communication and media studies,1,"$46,500", 90 
Overall (All Graduates),2008,09.01 Communication and media studies,1,"$45,100", 90 
Overall (All Graduates),2009,09.01 Communication and media studies,1,"$40,600", 80 
Overall (All Graduates),2010,09.01 Communication and media studies,1,"$46,800", 110 
Overall (All Graduates),2011,09.01 Communication and media studies,1,"$46,500", 100 
Overall (All Graduates),2012,09.01 Communication and media studies,1,"$44,400", 100 
Overall (All Graduates),2013,09.01 Communication and media studies,1,"$41,500", 110 
Overall (All Graduates),2014,09.01 Communication and media studies,1,"$44,900", 110 
Overall (All Graduates),2005,09.04 Journalism,1,"$32,800", 70 
Overall (All Graduates),2006,09.04 Journalism,1,"$34,200", 100 
Overall (All Graduates),2007,09.04 Journalism,1,"$35,900", 70 
Overall (All Graduates),2008,09.04 Journalism,1,"$29,900", 60 
Overall (All Graduates),2009,09.04 Journalism,1,"$31,300", 90 
Overall (All Graduates),2010,09.04 Journalism,1,"$35,300", 80 
Overall (All Graduates),2011,09.04 Journalism,1,"$37,300", 90 
Overall (All Graduates),2012,09.04 Journalism,1,"$29,300", 90 
Overall (All Graduates),2013,09.04 Journalism,1,"$34,500", 80 
Overall (All Graduates),2014,09.04 Journalism,1,"$32,600", 70 
Overall (All Graduates),2005,"09.07 Radio, television and digital communication",1,"$30,800", 70 
Overall (All Graduates),2006,"09.07 Radio, television and digital communication",1,"$34,000", 80 
Overall (All Graduates),2007,"09.07 Radio, television and digital communication",1,"$36,800", 60 
Overall (All Graduates),2008,"09.07 Radio, television and digital communication",1,"$37,700", 60 
Overall (All Graduates),2009,"09.07 Radio, television and digital communication",1,"$32,200", 60 
Overall (All Graduates),2010,"09.07 Radio, television and digital communication",1,"$31,500", 70 
Overall (All Graduates),2011,"09.07 Radio, television and digital communication",1,"$39,900", 110 
Overall (All Graduates),2012,"09.07 Radio, television and digital communication",1,"$34,400", 140 
Overall (All Graduates),2013,"09.07 Radio, television and digital communication",1,"$37,900", 150 
Overall (All Graduates),2014,"09.07 Radio, television and digital communication",1,"$35,700", 170 
Overall (All Graduates),2005,"09.09 Public relations, advertising and applied communication",1,"$44,900", 50 
Overall (All Graduates),2006,"09.09 Public relations, advertising and applied communication",1,"$50,200", 80 
Overall (All Graduates),2007,"09.09 Public relations, advertising and applied communication",1,"$49,700", 50 
Overall (All Graduates),2008,"09.09 Public relations, advertising and applied communication",1,"$41,400", 30 
Overall (All Graduates),2009,"09.09 Public relations, advertising and applied communication",1,"$49,600", 80 
Overall (All Graduates),2010,"09.09 Public relations, advertising and applied communication",1,"$47,800", 80 
Overall (All Graduates),2011,"09.09 Public relations, advertising and applied communication",1,"$50,600", 60 
Overall (All Graduates),2012,"09.09 Public relations, advertising and applied communication",1,"$51,200", 40 
Overall (All Graduates),2013,"09.09 Public relations, advertising and applied communication",1,"$53,500", 40 
Overall (All Graduates),2014,"09.09 Public relations, advertising and applied communication",1,"$44,500", 80 
